mp_id,dim1,dim2,dim3,příjmení,jméno,kandidátka,klub,datum
6508,-36.96551462466748,19.719059957250554,22.52531121399808,Koten,Radek,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2025
6509,-39.27596072063624,22.08765942270736,-2.147372126660492,Králíček,Robert,ANO2011,ANO,1. pol. 2025
6510,33.61749001273485,-18.989568750502542,-4.363374561930863,Krejza,Karel,Spolu,ODS,1. pol. 2025
6511,-38.64852475759528,21.776367224573413,-1.3233706274092167,Kubík,Jan,ANO2011,ANO,1. pol. 2025
6513,33.92527992501615,-19.045287295796992,-4.457938040001443,Výborný,Marek,Spolu,KDU-ČSL,1. pol. 2025
6515,-39.67901414041586,22.36304195806438,-1.8095108794772667,Strýček,Jiří,ANO2011,ANO,1. pol. 2025
6518,-39.49839752617412,22.306124604957542,-2.4595965903342583,Sadovský,Petr,ANO2011,ANO,1. pol. 2025
6520,-35.613934986354025,19.730448104207404,-4.139665853665243,Růžička,Pavel,ANO2011,ANO,1. pol. 2025
6521,-36.718239162560195,19.709866509172272,20.777866268768754,Rozvoral,Radek,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2025
6523,-38.84352298053438,22.017238821590173,-2.3678339283035363,Ratiborský,Michal,ANO2011,ANO,1. pol. 2025
6524,31.672013254916642,-17.908789436123257,-9.456571143442325,Rakušan,Vít,Pirati+STAN,STAN,1. pol. 2025
6527,-38.62089769181579,21.606498520432694,-4.513868490935506,Pražák,David,ANO2011,ANO,1. pol. 2025
6533,-40.259404747813434,22.677026800136485,-1.5119588796903587,Novák,Marek,ANO2011,ANO,1. pol. 2025
6534,-38.16151773571855,21.327223160021603,-2.5023531886823185,Mašek,Jiří,ANO2011,ANO,1. pol. 2025
6538,34.082248586080695,-19.251109157789166,-0.6835674910873963,Kupka,Martin,Spolu,ODS,1. pol. 2025
6544,-40.328501915941935,22.550510792291295,-4.217671580671371,Metnar,Lubomír,ANO2011,ANO,1. pol. 2025
6545,-40.234932979574054,22.449608255388817,-4.301876348569395,Schillerová,Alena,ANO2011,ANO,1. pol. 2025
6555,33.0980059660585,-18.518063215141446,-3.1628314381923714,Philipp,Tom,Spolu,KDU-ČSL,1. pol. 2025
6621,-40.24140156577375,22.8632629800055,3.7328653164110337,Havlíček,Karel,ANO2011,ANO,1. pol. 2025
6623,-38.63078347465455,21.37086770041005,-4.567356152391136,Babka,Ondřej,ANO2011,ANO,1. pol. 2025
6687,34.04290584797951,-19.009094778230295,-0.6996264832547818,Jakob,Jan,Spolu,TOP09,1. pol. 2025
6688,-39.6661431223475,22.292807695314643,-1.2178927312031165,Samaš,Miroslav,ANO2011,ANO,1. pol. 2025
6719,33.232404079809,-18.76525663878763,-3.902286647527081,Bačíková,Jana,Spolu,ODS,1. pol. 2025
6720,31.438640554388623,-17.62818129812076,-4.348003043583142,Bělohlávková,Romana,Spolu,KDU-ČSL,1. pol. 2025
6721,35.79160308037557,-19.885969103515777,-0.8847670056575264,Bělor,Roman,Pirati+STAN,STAN,1. pol. 2025
6722,31.609449594577608,-17.28640893387287,-1.1531169009248876,Berki,Jan,Pirati+STAN,STAN,1. pol. 2025
6723,-38.08387496676979,21.473513498201275,-1.799379584903425,Berkovcová,Jana,ANO2011,ANO,1. pol. 2025
6724,36.34783526832317,-20.43839392118617,-4.894262513238599,Bernard,Josef,Pirati+STAN,STAN,1. pol. 2025
6725,-38.93861123473165,22.010924310680434,-2.4464995200609865,Brož,Lubomír,ANO2011,ANO,1. pol. 2025
6726,-37.181360709552145,19.962890903562695,19.38743402724615,Černý,Oldřich,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2025
6727,32.8403967413383,-18.504339606181816,-6.474069140052578,Decroix,Eva,Spolu,ODS,1. pol. 2025
6728,30.7887841249813,-16.760469072187128,-0.1791062920605251,Dubský,Tomáš,Pirati+STAN,STAN,1. pol. 2025
6729,33.80121563674696,-18.865906525113513,-3.334342457898164,Dufek,Aleš,Spolu,KDU-ČSL,1. pol. 2025
6730,-39.54311639866845,22.247085050078105,-1.81809179461014,Wenzl,Lubomír,ANO2011,ANO,1. pol. 2025
6731,-39.510876654730765,21.89211899261461,-6.51340631764753,Wenzl,Milan,ANO2011,ANO,1. pol. 2025
6732,-39.163775746244006,22.096318427297124,-1.3761471139520853,Mádlová,Ivana,ANO2011,ANO,1. pol. 2025
6733,31.22536268911781,-17.63416913312098,-11.684558709705755,Major,Martin,Spolu,ODS,1. pol. 2025
6734,31.614915115588122,-17.390985812555083,-2.833322887854163,Liška,Petr,Pirati+STAN,STAN,1. pol. 2025
6735,33.376098946418814,-18.53916845448079,-3.052908076162728,Kuchař,Jan,Pirati+STAN,STAN,1. pol. 2025
6736,-39.59450759645486,22.23734574723393,-1.7656782779452833,Kukla,Martin,ANO2011,ANO,1. pol. 2025
6737,32.68651389829411,-18.316528049039647,-3.646185055413743,Lacina,Jan,Pirati+STAN,STAN,1. pol. 2025
6738,-39.80896905544198,22.335275136795413,-1.4282566066624915,Lang,Hubert,ANO2011,ANO,1. pol. 2025
6739,34.76634802364551,-19.38396383292324,-1.729987234101139,Letocha,Petr,Pirati+STAN,STAN,1. pol. 2025
6740,-36.62502973008779,19.658658379617407,21.174017499413697,Sládeček,Karel,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2025
6741,33.99034361938758,-18.976835274236475,-0.30292029837533463,Slavík,Jiří,Spolu,TOP09,1. pol. 2025
6742,33.941027067256556,-19.084787632473056,-4.089614963422833,Smetana,Karel,Spolu,KDU-ČSL,1. pol. 2025
6743,-40.499219592997974,22.615067885421933,-3.1454883963787967,Stržínek,Robert,ANO2011,ANO,1. pol. 2025
6744,34.49900968629022,-19.1660539600952,-0.010380876294230335,Salvetr,Rudolf,Spolu,ODS,1. pol. 2025
6745,-37.108991830765596,19.700783624295187,18.58071172153781,Pošarová,Marie,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2025
6746,34.56426109032884,-19.265943155984125,-2.888447263833705,Potůčková,Lucie,Pirati+STAN,STAN,1. pol. 2025
6747,33.82948117137947,-18.82892382141291,-3.7091171495310284,Exner,Martin,Pirati+STAN,STAN,1. pol. 2025
6748,33.18000351211859,-18.722493857159296,-3.5291715601437588,Fifka,Petr,Spolu,ODS,1. pol. 2025
6749,-40.35688188145502,22.92275282884959,0.3271820806816878,Fischerová,Romana,ANO2011,ANO,1. pol. 2025
6750,32.33050252580532,-18.123027310128755,-4.884421426390169,Flek,Josef,Pirati+STAN,STAN,1. pol. 2025
6751,33.23364019206456,-18.763052955364504,-3.890022314035964,Haas,Karel,Spolu,ODS,1. pol. 2025
6752,34.04360782106969,-18.9458667179028,-2.258251563107015,Hájek,Martin,Pirati+STAN,STAN,1. pol. 2025
6753,-39.37769317359266,22.06562650615439,0.6885669661163025,Hanzlíková,Jana,ANO2011,ANO,1. pol. 2025
6754,33.94347684143265,-18.97101637392645,-0.8950853648292244,Havel,Matěj Ondřej,Spolu,TOP09,1. pol. 2025
6755,33.117437662704525,-18.701568309888643,-3.9247872230144205,Havránek,Jiří,Spolu,ODS,1. pol. 2025
6758,-39.63602913865697,22.247610025551733,-1.7170924836832557,Hendrych,Igor,ANO2011,ANO,1. pol. 2025
6759,34.673049065138564,-19.499672505712727,-0.2939293705205626,Hofmann,Jan,Spolu,ODS,1. pol. 2025
6761,32.26544317119738,-17.833428738748093,-5.265940580734387,Quittová,Petra,Pirati+STAN,STAN,1. pol. 2025
6762,32.76958772131292,-18.181648193703747,-3.290646229713436,Pivoňka Vaňková,Pavla,Pirati+STAN,STAN,1. pol. 2025
6763,34.02707125353465,-18.944031608857845,-2.1416960774465346,Šebelová,Michaela,Pirati+STAN,STAN,1. pol. 2025
6764,31.371822654127,-17.31310639917433,-5.633524762610742,Jílková,Marie,Spolu,KDU-ČSL,1. pol. 2025
6765,33.34556263599073,-18.840566262726675,-3.8374156750122888,Kašník,Pavel,Spolu,ODS,1. pol. 2025
6766,34.68572067333421,-19.335649033710613,-3.4868009446204122,Olšáková,Eliška,Pirati+STAN,STAN,1. pol. 2025
6767,35.44938545809047,-19.685037867036247,-3.0743860775818455,Opltová,Michaela,Pirati+STAN,STAN,1. pol. 2025
6768,34.10431131722179,-19.029556254716894,0.03628682001281768,Nový,Miloš,Spolu,TOP09,1. pol. 2025
6769,33.702140728522366,-18.85495488210562,-3.753137656819196,Okamura,Hayato,Spolu,KDU-ČSL,1. pol. 2025
6770,-39.86827020850846,22.46288157351298,-1.8218859792615265,Oulehlová,Renata,ANO2011,ANO,1. pol. 2025
6771,34.16786005713168,-18.989505212727533,-2.115809247360922,Naiclerová,Hana,Pirati+STAN,STAN,1. pol. 2025
6772,33.81371160006041,-18.721883678063474,-3.4244562021609473,Müller,Tomáš,Pirati+STAN,STAN,1. pol. 2025
6773,-35.60347761411497,18.621168401607235,19.62112053461516,Kettner,Zdeněk,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2025
6774,34.04620187091369,-19.01797818893301,-0.5659270821311653,Klíma,Pavel,Spolu,TOP09,1. pol. 2025
6775,-38.957417354959645,21.992341890440574,-2.4337890536903943,Knechtová,Lenka,ANO2011,ANO,1. pol. 2025
6776,-5.408342677035942,8.554515033864218,6.188402574810936,Kocmanová,Klára,Pirati+STAN,Piráti,1. pol. 2025
6777,34.72596569375292,-19.70553004106683,-8.35212465272269,Kohajda,Michael,Spolu,KDU-ČSL,1. pol. 2025
6778,33.43276954745374,-18.646858033138123,-0.10886093471124662,Ochodnická,Martina,Spolu,TOP09,1. pol. 2025
6780,-38.82627137576429,21.820026700360998,-1.4455654109418912,Peštová,Berenika,ANO2011,ANO,1. pol. 2025
6781,33.044902771673414,-18.31525786635107,-2.0665698646452246,Rataj,Michael,Pirati+STAN,STAN,1. pol. 2025
6782,-39.24998106431137,21.902295025381076,-1.6215733347144363,Ryba,Drahoslav,ANO2011,ANO,1. pol. 2025
6783,-36.69906640468068,19.727989633759147,21.76076850568305,Síla,Jan,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2025
6785,-37.26788991960809,20.014558218070253,20.090958887500932,Štefanová,Iveta,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2025
6786,34.05643404880713,-19.165174915298003,-3.9329914993261212,Teleky,Róbert,Spolu,KDU-ČSL,1. pol. 2025
6787,33.23651397463667,-18.765389337524805,-3.865714488816237,Turek,Libor,Spolu,ODS,1. pol. 2025
6788,33.36364113124798,-18.857566255624928,-1.1797863626982787,Urbanová,Barbora,Pirati+STAN,STAN,1. pol. 2025
6789,34.788194011022945,-19.417510459408184,-1.4356704087561114,Vlček,Lukáš,Pirati+STAN,STAN,1. pol. 2025
6790,34.818955921691916,-19.760813623372808,-9.143733222792097,Voborská,Milada,Pirati+STAN,STAN,1. pol. 2025
6791,33.868093629396796,-18.839949207355712,-3.7045257662451103,Vojtko,Viktor,Pirati+STAN,STAN,1. pol. 2025
6792,31.553201794810107,-17.87342375892225,-3.207765309484672,Vomáčka,Vít,Spolu,ODS,1. pol. 2025
6793,32.76291237758559,-18.518690870059295,-3.74515944251217,Zajíčková,Renáta,Spolu,ODS,1. pol. 2025
6794,30.89782962921188,-17.2740839421166,-9.280636876494347,Zborovský,Miroslav,Spolu,KDU-ČSL,1. pol. 2025
6795,-36.90716571773952,19.793050505245862,21.98950147862629,Zlínský,Vladimír,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2025
6796,33.747761910930464,-18.81695078990975,-0.27154928536508716,Zuna,Michal,Spolu,TOP09,1. pol. 2025
6797,33.8324938128676,-18.844584691506686,-2.784587693647695,Balaš,Vladimír,Pirati+STAN,STAN,1. pol. 2025
6798,33.03665772566929,-18.391070268783754,-4.050473771456676,Hájek,Jiří,Pirati+STAN,STAN,1. pol. 2025
6800,32.852202328671,-18.585088097373546,-3.035112843552146,Král,Václav,Spolu,ODS,1. pol. 2025
6801,32.97637020886605,-18.399558206363174,-6.941307014467718,Navrátil,Jiří,Spolu,KDU-ČSL,1. pol. 2025
6802,31.9762758614551,-17.573375638625574,7.159470729823163,Svoboda,Pavel,Spolu,TOP09,1. pol. 2025
6803,34.21125112025268,-19.195418596586663,-3.8736056542979416,Horák,Jiří,Spolu,KDU-ČSL,1. pol. 2025
6804,32.99109387838691,-18.609356143334644,-7.320309519609453,Němečková Crkvenjaš,Zdenka,Spolu,ODS,1. pol. 2025
6809,34.03744089469539,-18.958903087820275,-2.5398159432677776,Levko,Jarmila,Pirati+STAN,STAN,1. pol. 2025
6925,-36.784754146715436,19.751228459517353,21.027514937718895,Dlask,Marcel,Svoboda a prima demokracie - Tomio Okamura,SPD,1. pol. 2025
6937,33.12405676465535,-18.623285016257977,-0.6697063139624064,Dlouhý,Martin,Spolu,TOP09,1. pol. 2025
6939,-39.48358146829076,22.24523872125165,-2.2701262078589264,Dědeček,Jaromír,ANO2011,ANO,1. pol. 2025
6940,-40.31799824594634,22.918455821467223,4.482423063645934,Bláhová,Kamila,ANO2011,ANO,1. pol. 2025
6946,-39.239505665508794,22.149598150554702,-3.8406885111410176,Váňa,Josef,ANO2011,ANO,1. pol. 2025
6947,31.86206944797204,-17.73106545115377,-2.759863010737983,Doušová,Silvia,Pirati+STAN,STAN,1. pol. 2025
6964,-40.050444524172896,22.603550592252542,-2.0313690282280894,Hudec,Bohuslav,ANO2011,ANO,1. pol. 2025
